concept is Integral Expressions, accuracy is 0.4342857142857143, response is Yes
concept is Intersecting Lines, accuracy is 0.14285714285714285, response is No
concept is System of Linear Equations in Two Variables, accuracy is 0.1111111111111111, response is No
concept is Integral Expressions, accuracy is 0.8166666666666667, response is No
concept is System of Linear Inequalities in One Variable, accuracy is 0.5251798561151079, response is No
concept is Angle, accuracy is 0.3076923076923077, response is No
concept is Geometry, accuracy is 0.6428571428571429, response is No
concept is System of Linear Inequalities in One Variable, accuracy is 0.4897959183673469, response is No
concept is Intersecting Lines, accuracy is 0.6428571428571429, response is No
concept is Line Segment, accuracy is 0.2926829268292683, response is No
concept is System of Linear Inequalities in One Variable, accuracy is 0.3023255813953488, response is No
concept is Angle, accuracy is 0.14893617021276595, response is No
concept is Rectangular Coordinate System, accuracy is 0.02702702702702703, response is No
concept is Angle, accuracy is 0.46296296296296297, response is No
concept is Line Segment, accuracy is 0.4318181818181818, response is No
concept is Line Segment, accuracy is 0.46153846153846156, response is No
concept is Linear Equations in One Variable, accuracy is 0.869942196531792, response is Yes
concept is Integral Expressions, accuracy is 0.6604938271604939, response is No
concept is Intersecting Lines, accuracy is 0.35714285714285715, response is No
concept is System of Linear Inequalities in One Variable, accuracy is 0.5656565656565656, response is No
concept is Integral Expressions, accuracy is 0.7180616740088106, response is Yes
concept is Rational Number, accuracy is 0.6194690265486725, response is No
concept is Integral Expressions, accuracy is 0.12154696132596685, response is No
concept is Rectangular Coordinate System, accuracy is 0.11764705882352941, response is No
concept is Intersecting Lines, accuracy is 0.07692307692307693, response is No
concept is Geometry, accuracy is 0.325, response is No
concept is Rational Number, accuracy is 0.7912772585669782, response is Yes
concept is Rectangular Coordinate System, accuracy is 0.2777777777777778, response is No
concept is Geometry, accuracy is 0.27403846153846156, response is No
concept is Intersecting Lines, accuracy is 0.26666666666666666, response is No
concept is Sampling and Data Analysis, accuracy is 0.375, response is No
concept is Angle, accuracy is 0.5, response is Yes
concept is Rational Number, accuracy is 0.8361344537815126, response is No
concept is Sampling and Data Analysis, accuracy is 0.5333333333333333, response is Yes
concept is Intersecting Lines, accuracy is 0.23076923076923078, response is No
concept is Integral Expressions, accuracy is 0.57847533632287, response is No
concept is System of Linear Inequalities in One Variable, accuracy is 0.45263157894736844, response is No
concept is System of Linear Equations in Two Variables, accuracy is 0.27586206896551724, response is No
concept is System of Linear Equations in Two Variables, accuracy is 0.6333333333333333, response is No
concept is System of Linear Inequalities in One Variable, accuracy is 0.47474747474747475, response is No
concept is Parallel Lines, accuracy is 0.7582417582417582, response is No
concept is Angle, accuracy is 0.19047619047619047, response is No
concept is Line Segment, accuracy is 0.5130434782608696, response is Yes
concept is Angle, accuracy is 0.17307692307692307, response is No
concept is Real Number, accuracy is 0.1111111111111111, response is No
concept is Parallel Lines, accuracy is 0.4, response is Yes
concept is Rational Number, accuracy is 0.7529976019184652, response is Yes
concept is Sampling and Data Analysis, accuracy is 0.43478260869565216, response is Yes
concept is Parallel Lines, accuracy is 0.1, response is No
concept is Rectangular Coordinate System, accuracy is 0.14705882352941177, response is No
concept is Line Segment, accuracy is 0.24193548387096775, response is Yes
concept is Line Segment, accuracy is 0.20430107526881722, response is No
concept is Parallel Lines, accuracy is 0.125, response is No
concept is Rational Number, accuracy is 0.9014925373134328, response is Yes
concept is Real Number, accuracy is 0.5454545454545454, response is No
concept is Linear Equations in One Variable, accuracy is 0.25136612021857924, response is No
concept is Integral Expressions, accuracy is 0.5879120879120879, response is Yes
concept is Integral Expressions, accuracy is 0.5454545454545454, response is No
concept is Integral Expressions, accuracy is 0.6666666666666666, response is Yes
concept is Parallel Lines, accuracy is 0.25, response is No
concept is Intersecting Lines, accuracy is 0.2857142857142857, response is No
concept is System of Linear Inequalities in One Variable, accuracy is 0.6777777777777778, response is No
concept is Integral Expressions, accuracy is 0.7407407407407407, response is Yes
concept is Integral Expressions, accuracy is 0.14516129032258066, response is No
concept is Angle, accuracy is 0.05, response is No
concept is Rectangular Coordinate System, accuracy is 0.13513513513513514, response is No
concept is Linear Equations in One Variable, accuracy is 0.7841191066997518, response is No
concept is System of Linear Inequalities in One Variable, accuracy is 0.6808510638297872, response is No
concept is Geometry, accuracy is 0.15476190476190477, response is No
concept is Geometry, accuracy is 0.05405405405405406, response is No
concept is System of Linear Inequalities in One Variable, accuracy is 0.28, response is No
concept is Sampling and Data Analysis, accuracy is 0.0, response is No
concept is Integral Expressions, accuracy is 0.27906976744186046, response is No
concept is Linear Equations in One Variable, accuracy is 0.7865707434052758, response is Yes
concept is Rectangular Coordinate System, accuracy is 0.3055555555555556, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.42391304347826086, response is No
concept is Angle, accuracy is 0.29411764705882354, response is No
concept is System of Linear Inequalities in One Variable, accuracy is 0.75, response is No
concept is Real Number, accuracy is 0.34375, response is No
concept is Line Segment, accuracy is 0.48717948717948717, response is No
concept is Real Number, accuracy is 0.42105263157894735, response is No
concept is Integral Expressions, accuracy is 0.6623931623931624, response is No
concept is System of Linear Inequalities in One Variable, accuracy is 0.29292929292929293, response is No
concept is Integral Expressions, accuracy is 0.39545454545454545, response is No
concept is Geometry, accuracy is 0.6091954022988506, response is Yes
concept is Real Number, accuracy is 0.21621621621621623, response is No
concept is Linear Equations in One Variable, accuracy is 0.5212264150943396, response is No
concept is Parallel Lines, accuracy is 0.4787234042553192, response is Yes
concept is Intersecting Lines, accuracy is 0.05555555555555555, response is No
concept is Sampling and Data Analysis, accuracy is 0.6470588235294118, response is Yes
concept is Rectangular Coordinate System, accuracy is 0.25, response is No
concept is Real Number, accuracy is 0.5714285714285714, response is No
concept is Linear Equations in One Variable, accuracy is 0.48725212464589235, response is No
concept is System of Linear Inequalities in One Variable, accuracy is 0.3157894736842105, response is No
concept is Line Segment, accuracy is 0.23076923076923078, response is No
concept is Line Segment, accuracy is 0.5813953488372093, response is No
concept is Parallel Lines, accuracy is 0.07142857142857142, response is No
concept is Linear Equations in One Variable, accuracy is 0.6947368421052632, response is No
concept is Rational Number, accuracy is 0.23548387096774193, response is No
concept is Linear Equations in One Variable, accuracy is 0.36857142857142855, response is No
concept is System of Linear Equations in Two Variables, accuracy is 0.5901639344262295, response is No
concept is Angle, accuracy is 0.3620689655172414, response is No
concept is Geometry, accuracy is 0.8529411764705882, response is Yes
concept is Intersecting Lines, accuracy is 0.3333333333333333, response is No
concept is Angle, accuracy is 0.42105263157894735, response is No
concept is Rectangular Coordinate System, accuracy is 0.42857142857142855, response is Yes
concept is Sampling and Data Analysis, accuracy is 0.3333333333333333, response is No
concept is Rational Number, accuracy is 0.7672209026128266, response is Yes
concept is Integral Expressions, accuracy is 0.31875, response is No
concept is Real Number, accuracy is 0.4864864864864865, response is No
concept is Geometry, accuracy is 0.33014354066985646, response is Yes
concept is Angle, accuracy is 0.1111111111111111, response is No
concept is System of Linear Equations in Two Variables, accuracy is 0.7540983606557377, response is Yes
concept is Line Segment, accuracy is 0.6336633663366337, response is No
concept is System of Linear Inequalities in One Variable, accuracy is 0.5703703703703704, response is No
concept is Linear Equations in One Variable, accuracy is 0.6975476839237057, response is Yes
concept is System of Linear Equations in Two Variables, accuracy is 0.45454545454545453, response is No
concept is System of Linear Equations in Two Variables, accuracy is 0.5576923076923077, response is No
concept is Linear Equations in One Variable, accuracy is 0.6147308781869688, response is No
concept is Rational Number, accuracy is 0.8526785714285714, response is Yes
concept is System of Linear Inequalities in One Variable, accuracy is 0.17123287671232876, response is No
concept is Rectangular Coordinate System, accuracy is 0.41025641025641024, response is No
concept is Angle, accuracy is 0.7096774193548387, response is No
concept is Rectangular Coordinate System, accuracy is 0.1891891891891892, response is No
concept is Angle, accuracy is 0.7796610169491526, response is No
concept is Rectangular Coordinate System, accuracy is 0.42857142857142855, response is No
concept is Integral Expressions, accuracy is 0.5898876404494382, response is No
concept is Parallel Lines, accuracy is 0.0, response is No
concept is System of Linear Inequalities in One Variable, accuracy is 0.5591397849462365, response is No
concept is Angle, accuracy is 0.5263157894736842, response is Yes
concept is Sampling and Data Analysis, accuracy is 0.5, response is No
concept is Linear Equations in One Variable, accuracy is 0.5798969072164949, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.72, response is Yes
concept is Line Segment, accuracy is 0.3069306930693069, response is No
concept is System of Linear Inequalities in One Variable, accuracy is 0.6883116883116883, response is No
concept is Rational Number, accuracy is 0.7837837837837838, response is Yes
concept is Angle, accuracy is 0.3137254901960784, response is No
concept is Rational Number, accuracy is 0.42891566265060244, response is No
concept is Integral Expressions, accuracy is 0.42613636363636365, response is No
concept is Parallel Lines, accuracy is 0.13333333333333333, response is No
concept is Angle, accuracy is 0.3333333333333333, response is No
concept is Integral Expressions, accuracy is 0.34309623430962344, response is No
concept is Rational Number, accuracy is 0.8258706467661692, response is Yes
concept is System of Linear Inequalities in One Variable, accuracy is 0.2916666666666667, response is No
concept is Rectangular Coordinate System, accuracy is 0.25, response is No
concept is Geometry, accuracy is 0.22857142857142856, response is No
concept is Parallel Lines, accuracy is 0.6818181818181818, response is No
concept is Intersecting Lines, accuracy is 0.6363636363636364, response is Yes
concept is Real Number, accuracy is 0.35135135135135137, response is No
concept is Parallel Lines, accuracy is 0.813953488372093, response is No
concept is Linear Equations in One Variable, accuracy is 0.32065217391304346, response is No
concept is Integral Expressions, accuracy is 0.4085106382978723, response is Yes
concept is Integral Expressions, accuracy is 0.4342857142857143, response is No
concept is Sampling and Data Analysis, accuracy is 0.19047619047619047, response is No
concept is Intersecting Lines, accuracy is 0.08333333333333333, response is No
concept is Line Segment, accuracy is 0.23809523809523808, response is No
concept is Parallel Lines, accuracy is 0.7934782608695652, response is No
concept is Linear Equations in One Variable, accuracy is 0.3583815028901734, response is No
concept is Integral Expressions, accuracy is 0.37168141592920356, response is No
concept is Rectangular Coordinate System, accuracy is 0.41935483870967744, response is No
concept is Rational Number, accuracy is 0.8256880733944955, response is No
concept is System of Linear Equations in Two Variables, accuracy is 0.41379310344827586, response is No
concept is Linear Equations in One Variable, accuracy is 0.4275184275184275, response is No
concept is Rational Number, accuracy is 0.6258823529411764, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.5212264150943396, response is No
concept is Geometry, accuracy is 0.8529411764705882, response is Yes
concept is Rational Number, accuracy is 0.42891566265060244, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.43373493975903615, response is No
concept is Geometry, accuracy is 0.05405405405405406, response is No
concept is Linear Equations in One Variable, accuracy is 0.7865707434052758, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.7231638418079096, response is Yes
concept is Rational Number, accuracy is 0.7672209026128266, response is No
concept is Rational Number, accuracy is 0.5265700483091788, response is Yes
concept is Rational Number, accuracy is 0.7529976019184652, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.5, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.36857142857142855, response is No
concept is Linear Equations in One Variable, accuracy is 0.6975476839237057, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.533816425120773, response is No
concept is Rational Number, accuracy is 0.8258706467661692, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.06232294617563739, response is No
concept is Linear Equations in One Variable, accuracy is 0.5847255369928401, response is Yes
concept is Geometry, accuracy is 0.7222222222222222, response is Yes
concept is Geometry, accuracy is 0.22857142857142856, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.869942196531792, response is Yes
concept is Rational Number, accuracy is 0.6129807692307693, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.5798969072164949, response is No
concept is Linear Equations in One Variable, accuracy is 0.48725212464589235, response is No
concept is Rational Number, accuracy is 0.8878923766816144, response is Yes
concept is Rational Number, accuracy is 0.8256880733944955, response is Yes
concept is Rational Number, accuracy is 0.6258823529411764, response is Yes
concept is Integral Expressions, accuracy is 0.7158469945355191, response is Yes
concept is Integral Expressions, accuracy is 0.6666666666666666, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.7865707434052758, response is Yes
concept is Rational Number, accuracy is 0.23548387096774193, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.5212264150943396, response is No
concept is Integral Expressions, accuracy is 0.12154696132596685, response is No
concept is Integral Expressions, accuracy is 0.7180616740088106, response is Yes
concept is Integral Expressions, accuracy is 0.31875, response is No
concept is Rational Number, accuracy is 0.3538961038961039, response is Yes
concept is Integral Expressions, accuracy is 0.4425287356321839, response is Yes
concept is Integral Expressions, accuracy is 0.37168141592920356, response is Yes
concept is Rational Number, accuracy is 0.7837837837837838, response is Yes
concept is Integral Expressions, accuracy is 0.8166666666666667, response is Yes
concept is Rational Number, accuracy is 0.5576923076923077, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.43373493975903615, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.7841191066997518, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.869942196531792, response is Yes
concept is Integral Expressions, accuracy is 0.42613636363636365, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.5798969072164949, response is No
concept is Linear Equations in One Variable, accuracy is 0.5, response is Yes
concept is Integral Expressions, accuracy is 0.39545454545454545, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.3612565445026178, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.72, response is Yes
concept is Integral Expressions, accuracy is 0.27906976744186046, response is Yes
concept is Integral Expressions, accuracy is 0.5059523809523809, response is No
concept is Linear Equations in One Variable, accuracy is 0.4246575342465753, response is Yes
concept is Rational Number, accuracy is 0.7672209026128266, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.36857142857142855, response is No
concept is Integral Expressions, accuracy is 0.57847533632287, response is No
concept is Integral Expressions, accuracy is 0.6604938271604939, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.6972972972972973, response is Yes
concept is Integral Expressions, accuracy is 0.6277777777777778, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.3583815028901734, response is No
concept is Rational Number, accuracy is 0.42891566265060244, response is No
concept is Linear Equations in One Variable, accuracy is 0.5847255369928401, response is Yes
concept is Rational Number, accuracy is 0.7966101694915254, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.06232294617563739, response is No
concept is Integral Expressions, accuracy is 0.46195652173913043, response is Yes
concept is Rational Number, accuracy is 0.5714285714285714, response is Yes
concept is Rational Number, accuracy is 0.7529976019184652, response is Yes
concept is Integral Expressions, accuracy is 0.6623931623931624, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.4275184275184275, response is Yes
concept is Rational Number, accuracy is 0.7289719626168224, response is Yes
concept is Integral Expressions, accuracy is 0.44, response is Yes
concept is Rational Number, accuracy is 0.5265700483091788, response is No
concept is Linear Equations in One Variable, accuracy is 0.5888888888888889, response is Yes
concept is Integral Expressions, accuracy is 0.7407407407407407, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.42391304347826086, response is Yes
concept is Integral Expressions, accuracy is 0.4342857142857143, response is Yes
concept is Rational Number, accuracy is 0.6105919003115264, response is Yes
concept is Rational Number, accuracy is 0.8258706467661692, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.533816425120773, response is Yes
concept is Integral Expressions, accuracy is 0.5879120879120879, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.6975476839237057, response is Yes
concept is Rational Number, accuracy is 0.6194690265486725, response is Yes
concept is Rational Number, accuracy is 0.7912772585669782, response is No
concept is Linear Equations in One Variable, accuracy is 0.6147308781869688, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.25136612021857924, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.7231638418079096, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.48725212464589235, response is Yes
concept is Rational Number, accuracy is 0.9014925373134328, response is Yes
concept is Rational Number, accuracy is 0.6129807692307693, response is Yes
concept is Geometry, accuracy is 0.30097087378640774, response is No
concept is Linear Function, accuracy is 0.5161290322580645, response is Yes
concept is Rational Number, accuracy is 0.6129807692307693, response is No
concept is Application of Quadratic Equation in One Variable, accuracy is 0.8095238095238095, response is Yes
concept is Geometry, accuracy is 0.558974358974359, response is No
concept is System of Linear Inequalities in One Variable, accuracy is 0.6883116883116883, response is No
concept is Quadratic Radical Equation, accuracy is 0.618421052631579, response is Yes
concept is Inverse Proportionality Function, accuracy is 0.26865671641791045, response is No
concept is Rational Number, accuracy is 0.5265700483091788, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.5212264150943396, response is No
concept is Inverse Proportionality Function, accuracy is 0.7083333333333334, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.36857142857142855, response is No
concept is Inverse Proportionality Function, accuracy is 0.8082191780821918, response is No
concept is Quadratic Radical Equation, accuracy is 0.8354430379746836, response is No
concept is Inverse Proportionality Function, accuracy is 0.7974683544303798, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.5798969072164949, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.4246575342465753, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.4275184275184275, response is No
concept is Quadratic Radical Equation, accuracy is 0.5492957746478874, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.5847255369928401, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.7841191066997518, response is Yes
concept is Inverse Proportionality Function, accuracy is 0.3466666666666667, response is No
concept is Linear Equations in One Variable, accuracy is 0.5388888888888889, response is Yes
concept is System of Linear Inequalities in One Variable, accuracy is 0.6197183098591549, response is No
concept is Application of Quadratic Equation in One Variable, accuracy is 0.7401574803149606, response is No
concept is Application of Quadratic Equation in One Variable, accuracy is 0.1640625, response is No
concept is Inverse Proportionality Function, accuracy is 0.03896103896103896, response is No
concept is Geometry, accuracy is 0.27403846153846156, response is No
concept is Rational Number, accuracy is 0.7289719626168224, response is Yes
concept is Application of Quadratic Equation in One Variable, accuracy is 0.674074074074074, response is No
concept is Geometry, accuracy is 0.6428571428571429, response is Yes
concept is System of Linear Inequalities in One Variable, accuracy is 0.2152777777777778, response is Yes
concept is Linear Function, accuracy is 0.4375, response is No
concept is Linear Equations in One Variable, accuracy is 0.7231638418079096, response is Yes
concept is Multiplication of Integral Expression, accuracy is 0.48717948717948717, response is No
concept is Multiplication of Integral Expression, accuracy is 0.2903225806451613, response is No
concept is Quadratic Radical Equation, accuracy is 0.625, response is No
concept is Rational Number, accuracy is 0.7529976019184652, response is No
concept is Quadratic Radical Equation, accuracy is 0.5063291139240507, response is No
concept is Linear Function, accuracy is 0.48484848484848486, response is No
concept is Linear Equations in One Variable, accuracy is 0.48725212464589235, response is Yes
concept is Rectangular Coordinate System, accuracy is 0.41025641025641024, response is No
concept is Multiplication of Integral Expression, accuracy is 0.47368421052631576, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.869942196531792, response is Yes
concept is Application of Quadratic Equation in One Variable, accuracy is 0.6590909090909091, response is Yes
concept is System of Linear Inequalities in One Variable, accuracy is 0.17123287671232876, response is Yes
concept is Multiplication of Integral Expression, accuracy is 0.6363636363636364, response is Yes
concept is Multiplication of Integral Expression, accuracy is 0.5789473684210527, response is Yes
concept is Inverse Proportionality Function, accuracy is 0.7272727272727273, response is Yes
concept is Rectangular Coordinate System, accuracy is 0.42857142857142855, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.6147308781869688, response is Yes
concept is Geometry, accuracy is 0.33014354066985646, response is No
concept is Rational Number, accuracy is 0.8258706467661692, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.43373493975903615, response is Yes
concept is Application of Quadratic Equation in One Variable, accuracy is 0.7086614173228346, response is Yes
concept is Multiplication of Integral Expression, accuracy is 0.28125, response is Yes
concept is Application of Quadratic Equation in One Variable, accuracy is 0.7867647058823529, response is Yes
concept is Rectangular Coordinate System, accuracy is 0.3055555555555556, response is No
concept is Linear Function, accuracy is 0.029411764705882353, response is No
concept is Linear Equations in One Variable, accuracy is 0.7865707434052758, response is Yes
concept is Linear Function, accuracy is 0.23333333333333334, response is No
concept is Linear Equations in One Variable, accuracy is 0.5, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.06232294617563739, response is No
concept is Application of Quadratic Equation in One Variable, accuracy is 0.7307692307692307, response is Yes
concept is Rectangular Coordinate System, accuracy is 0.13513513513513514, response is No
concept is System of Linear Inequalities in One Variable, accuracy is 0.5251798561151079, response is Yes
concept is Linear Function, accuracy is 0.5833333333333334, response is No
concept is System of Linear Inequalities in One Variable, accuracy is 0.6808510638297872, response is Yes
concept is Application of Quadratic Equation in One Variable, accuracy is 0.8095238095238095, response is No
concept is Inverse Proportionality Function, accuracy is 0.6027397260273972, response is Yes
concept is Linear Function, accuracy is 0.3333333333333333, response is No
concept is Linear Function, accuracy is 0.45161290322580644, response is Yes
concept is Inverse Proportionality Function, accuracy is 0.463768115942029, response is No
concept is System of Linear Inequalities in One Variable, accuracy is 0.7096774193548387, response is Yes
concept is Application of Quadratic Equation in One Variable, accuracy is 0.7333333333333333, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.06232294617563739, response is No
concept is Rational Number, accuracy is 0.6194690265486725, response is Yes
concept is Integral Expressions, accuracy is 0.6277777777777778, response is No
concept is Linear Equations in One Variable, accuracy is 0.6947368421052632, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.5888888888888889, response is Yes
concept is Rational Number, accuracy is 0.42891566265060244, response is Yes
concept is Rational Number, accuracy is 0.8361344537815126, response is Yes
concept is Integral Expressions, accuracy is 0.42613636363636365, response is No
concept is Linear Equations in One Variable, accuracy is 0.5798969072164949, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.533816425120773, response is Yes
concept is Integral Expressions, accuracy is 0.46195652173913043, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.5212264150943396, response is No
concept is Integral Expressions, accuracy is 0.12154696132596685, response is No
concept is Rational Number, accuracy is 0.7672209026128266, response is Yes
concept is Integral Expressions, accuracy is 0.4085106382978723, response is Yes
concept is Rational Number, accuracy is 0.5714285714285714, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.5847255369928401, response is No
concept is Rational Number, accuracy is 0.8878923766816144, response is Yes
concept is Integral Expressions, accuracy is 0.4425287356321839, response is Yes
concept is Integral Expressions, accuracy is 0.4342857142857143, response is Yes
concept is Rational Number, accuracy is 0.6258823529411764, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.5388888888888889, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.7865707434052758, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.4246575342465753, response is Yes
concept is Integral Expressions, accuracy is 0.7180616740088106, response is No
concept is Rational Number, accuracy is 0.7912772585669782, response is Yes
concept is Integral Expressions, accuracy is 0.7407407407407407, response is No
concept is Integral Expressions, accuracy is 0.8166666666666667, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.42391304347826086, response is No
concept is Linear Equations in One Variable, accuracy is 0.72, response is Yes
concept is Integral Expressions, accuracy is 0.5454545454545454, response is Yes
concept is Rational Number, accuracy is 0.728110599078341, response is Yes
concept is Rational Number, accuracy is 0.6105919003115264, response is Yes
concept is Integral Expressions, accuracy is 0.37168141592920356, response is Yes
concept is Integral Expressions, accuracy is 0.6623931623931624, response is Yes
concept is Integral Expressions, accuracy is 0.7158469945355191, response is No
concept is Linear Equations in One Variable, accuracy is 0.36857142857142855, response is Yes
concept is Rational Number, accuracy is 0.3538961038961039, response is No
concept is Integral Expressions, accuracy is 0.27906976744186046, response is No
concept is Linear Equations in One Variable, accuracy is 0.43373493975903615, response is Yes
concept is Integral Expressions, accuracy is 0.6666666666666666, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.4275184275184275, response is Yes
concept is Rational Number, accuracy is 0.7966101694915254, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.48725212464589235, response is Yes
concept is Rational Number, accuracy is 0.9014925373134328, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.6975476839237057, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.3612565445026178, response is No
concept is Linear Equations in One Variable, accuracy is 0.6147308781869688, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.5, response is No
concept is Linear Equations in One Variable, accuracy is 0.32065217391304346, response is Yes
concept is Integral Expressions, accuracy is 0.375, response is No
concept is Rational Number, accuracy is 0.7837837837837838, response is Yes
concept is Integral Expressions, accuracy is 0.6604938271604939, response is Yes
concept is Rational Number, accuracy is 0.5265700483091788, response is Yes
concept is Integral Expressions, accuracy is 0.14516129032258066, response is Yes
concept is Rational Number, accuracy is 0.7529976019184652, response is Yes
concept is Integral Expressions, accuracy is 0.5898876404494382, response is No
concept is Integral Expressions, accuracy is 0.39545454545454545, response is No
concept is Rational Number, accuracy is 0.7777777777777778, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.25136612021857924, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.3583815028901734, response is No
concept is Linear Equations in One Variable, accuracy is 0.6972972972972973, response is No
concept is Rational Number, accuracy is 0.7912772585669782, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.3583815028901734, response is No
concept is Integral Expressions, accuracy is 0.44, response is No
concept is Parallel Lines, accuracy is 0.7282608695652174, response is No
concept is Parallel Lines, accuracy is 0.6818181818181818, response is Yes
concept is Rational Number, accuracy is 0.9014925373134328, response is Yes
concept is System of Linear Inequalities in One Variable, accuracy is 0.3157894736842105, response is No
concept is Line Segment, accuracy is 0.4318181818181818, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.43373493975903615, response is No
concept is Integral Expressions, accuracy is 0.4342857142857143, response is No
concept is Linear Equations in One Variable, accuracy is 0.5798969072164949, response is No
concept is Parallel Lines, accuracy is 0.5384615384615384, response is No
concept is Line Segment, accuracy is 0.544973544973545, response is No
concept is Linear Equations in One Variable, accuracy is 0.5388888888888889, response is No
concept is Linear Equations in One Variable, accuracy is 0.7841191066997518, response is Yes
concept is System of Linear Inequalities in One Variable, accuracy is 0.5656565656565656, response is Yes
concept is Rational Number, accuracy is 0.5576923076923077, response is No
concept is Linear Equations in One Variable, accuracy is 0.4275184275184275, response is No
concept is Integral Expressions, accuracy is 0.6604938271604939, response is Yes
concept is System of Linear Inequalities in One Variable, accuracy is 0.47474747474747475, response is Yes
concept is System of Linear Equations in Two Variables, accuracy is 0.5901639344262295, response is Yes
concept is Integral Expressions, accuracy is 0.39545454545454545, response is No
concept is Integral Expressions, accuracy is 0.34309623430962344, response is No
concept is Parallel Lines, accuracy is 0.7582417582417582, response is Yes
concept is Integral Expressions, accuracy is 0.46195652173913043, response is Yes
concept is System of Linear Equations in Two Variables, accuracy is 0.8548387096774194, response is No
concept is Integral Expressions, accuracy is 0.6277777777777778, response is Yes
concept is System of Linear Inequalities in One Variable, accuracy is 0.12222222222222222, response is No
concept is Linear Equations in One Variable, accuracy is 0.36857142857142855, response is No
concept is Parallel Lines, accuracy is 0.5411764705882353, response is No
concept is Line Segment, accuracy is 0.3069306930693069, response is Yes
concept is Integral Expressions, accuracy is 0.4085106382978723, response is No
concept is Line Segment, accuracy is 0.20430107526881722, response is No
concept is Integral Expressions, accuracy is 0.8166666666666667, response is Yes
concept is Line Segment, accuracy is 0.6336633663366337, response is No
concept is Linear Equations in One Variable, accuracy is 0.5888888888888889, response is Yes
concept is Integral Expressions, accuracy is 0.375, response is No
concept is Line Segment, accuracy is 0.2926829268292683, response is Yes
concept is Line Segment, accuracy is 0.37142857142857144, response is No
concept is Integral Expressions, accuracy is 0.7180616740088106, response is No
concept is Linear Equations in One Variable, accuracy is 0.3612565445026178, response is No
concept is Line Segment, accuracy is 0.26865671641791045, response is No
concept is Integral Expressions, accuracy is 0.31875, response is Yes
concept is System of Linear Inequalities in One Variable, accuracy is 0.75, response is Yes
concept is Line Segment, accuracy is 0.5813953488372093, response is No
concept is Linear Equations in One Variable, accuracy is 0.6975476839237057, response is Yes
concept is Line Segment, accuracy is 0.46153846153846156, response is No
